pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,property_age,remodel_age,porch_sf
527107090,20,RL,53.0,14137,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,No,GLQ,450.0,Unf,0.0,898.0,1348.0,GasA,4,1,SBrkr,0,0,1384,1.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,Unf,2.0,404.0,3,3,1.0,0,0,0,0,None,None,0,11,2008,WD ,177900,12,11,1
909252170,70,RL,53.0,6720,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1921,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,3,0,SBrkr,585,0,1436,0.0,0.0,1,0,3,1,3,7,Typ,1,4,Detchd,Unf,1.0,228.0,3,3,1.0,184,0,0,0,None,None,0,4,2007,CWD,141500,86,57,0
527162120,60,RL,60.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,476.0,Unf,0.0,476.0,952.0,GasA,4,1,SBrkr,684,0,1636,1.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,Fin,2.0,440.0,3,3,1.0,0,0,0,0,None,None,0,10,2009,WD ,191000,11,10,1
531375100,20,RL,63.0,13072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,ALQ,941.0,Unf,0.0,217.0,1158.0,GasA,5,1,SBrkr,0,0,1158,1.0,0.0,1,1,3,1,4,5,Typ,0,0,Detchd,Unf,2.0,576.0,3,3,1.0,0,0,0,0,None,None,0,5,2006,New,158000,2,2,1
916386170,20,RL,67.0,10656,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,1638.0,1638.0,GasA,5,1,SBrkr,0,0,1646,0.0,0.0,2,0,3,1,4,6,Typ,1,4,Attchd,RFn,3.0,870.0,3,3,1.0,192,0,0,0,None,None,0,11,2007,New,248900,1,0,1
909252010,50,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4,3,No,ALQ,569.0,Unf,0.0,162.0,731.0,GasA,5,1,SBrkr,787,0,1768,1.0,0.0,1,1,3,1,4,7,Typ,2,3,Detchd,Unf,1.0,240.0,3,3,1.0,0,0,0,0,MnPrv,None,0,6,2007,WD ,175000,70,57,1
534400120,190,RL,80.0,8800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,RRAn,Norm,2fmCon,1Story,6,7,1965,2000,Hip,CompShg,BrkFace,VinylSd,None,0.0,3,4,PConc,3,3,Mn,ALQ,901.0,BLQ,252.0,34.0,1187.0,GasA,5,1,SBrkr,0,0,1565,1.0,0.0,2,0,3,1,4,7,Min1,2,3,Attchd,RFn,1.0,299.0,3,3,1.0,200,0,0,0,MnPrv,Shed,460,6,2006,WD ,185900,41,6,1
902325050,75,RM,60.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,2,0,SBrkr,888,0,1768,0.0,0.0,1,1,2,1,3,6,Typ,2,3,Detchd,Unf,2.0,320.0,3,3,0.0,0,0,0,0,None,None,0,10,2006,WD ,163000,92,36,1
911175440,190,C (all),50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,5,6,1951,1951,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,CBlock,3,3,Mn,Unf,0.0,Unf,0.0,660.0,660.0,GasA,3,0,SBrkr,336,0,1396,0.0,0.0,2,0,4,2,3,8,Min2,0,0,None,None,0.0,0.0,0,0,1.0,0,0,0,0,None,None,0,10,2006,WD ,115000,55,55,0
905103030,80,RL,80.0,13014,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,BrkFace,39.0,3,3,CBlock,3,3,Av,ALQ,528.0,Unf,0.0,480.0,1008.0,GasA,3,1,SBrkr,0,0,1096,1.0,0.0,1,0,3,1,3,6,Typ,1,2,Attchd,Unf,2.0,484.0,3,3,1.0,168,0,0,0,None,None,0,12,2008,WD ,157500,30,30,0
528292030,60,RL,0.0,15896,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,No,ALQ,913.0,Unf,0.0,264.0,1177.0,GasA,5,1,SBrkr,1089,0,2312,1.0,0.0,2,1,4,1,4,8,Typ,1,3,BuiltIn,Fin,3.0,658.0,3,3,1.0,298,0,0,0,None,None,0,5,2009,WD ,245000,10,10,0
527140090,120,RL,41.0,5395,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,No,GLQ,733.0,Unf,0.0,604.0,1337.0,GasA,4,1,SBrkr,0,0,1337,1.0,0.0,2,0,2,1,4,5,Typ,1,3,Attchd,RFn,2.0,462.0,3,3,1.0,96,0,0,0,None,None,0,10,2008,WD ,180000,15,15,1
533223050,160,FV,0.0,5105,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,No,GLQ,239.0,Unf,0.0,312.0,551.0,GasA,5,1,SBrkr,551,0,1102,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,Unf,2.0,480.0,3,3,1.0,0,0,0,0,None,None,0,3,2007,WD ,148800,3,3,1
907251090,60,RL,75.0,9473,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,804.0,Unf,0.0,324.0,1128.0,GasA,5,1,SBrkr,903,0,2031,1.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,RFn,2.0,577.0,3,3,1.0,0,0,0,0,None,None,0,3,2008,WD ,237000,6,6,1
909175080,30,RL,60.0,8400,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,No,Rec,290.0,Unf,0.0,0.0,290.0,GasA,3,0,FuseF,0,0,438,0.0,0.0,1,0,1,1,2,3,Typ,0,0,Detchd,Unf,1.0,246.0,3,3,0.0,0,0,0,0,None,None,0,1,2009,WD ,60000,89,59,0
908103260,85,RL,64.0,12102,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,3,3,CBlock,4,4,Gd,ALQ,456.0,Unf,0.0,0.0,456.0,GasA,5,1,SBrkr,0,0,1033,0.0,1.0,1,0,3,1,3,6,Typ,0,0,BuiltIn,RFn,2.0,504.0,2,3,1.0,224,0,0,0,None,None,0,4,2008,WD ,165000,32,32,0
907262060,60,RL,41.0,10905,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1129.0,1129.0,GasA,5,1,SBrkr,1198,0,2327,0.0,0.0,2,1,4,1,4,9,Typ,1,4,BuiltIn,RFn,2.0,596.0,3,3,1.0,0,0,0,0,None,None,0,8,2008,WD ,240000,5,5,1
527163080,20,RL,0.0,9556,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,52.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1168.0,1168.0,GasA,4,1,SBrkr,0,0,1187,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,RFn,2.0,420.0,3,3,1.0,0,0,0,0,None,None,0,8,2007,WD ,160000,15,14,1
909201180,190,RH,58.0,6430,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Feedr,Norm,2fmCon,1.5Fin,6,6,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,Av,BLQ,780.0,Unf,0.0,0.0,780.0,GasA,3,0,FuseF,524,0,1340,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,Unf,1.0,440.0,3,3,1.0,0,0,0,0,None,None,0,7,2006,WD ,128000,61,56,0
908201100,90,RL,65.0,6040,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,3,PConc,0,0,None,None,0.0,None,0.0,0.0,0.0,GasA,3,0,FuseP,0,0,1152,0.0,0.0,2,0,2,2,2,6,Typ,0,0,None,None,0.0,0.0,0,0,0.0,0,0,0,0,None,None,0,6,2008,WD ,82000,53,53,0
535125070,20,RL,80.0,14695,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1966,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,3,4,CBlock,3,3,No,ALQ,1387.0,Unf,0.0,175.0,1562.0,GasA,4,1,SBrkr,0,0,1567,1.0,0.0,2,0,2,1,4,5,Typ,2,4,Attchd,Unf,2.0,542.0,3,3,1.0,0,342,0,0,GdWo,None,0,7,2009,WD ,256000,43,1,1
902401130,70,RM,50.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,No,ALQ,624.0,Unf,0.0,26.0,650.0,GasA,5,1,SBrkr,650,0,1482,0.0,1.0,1,0,3,1,3,7,Typ,0,0,Detchd,Unf,2.0,324.0,3,3,1.0,0,0,0,0,None,None,0,7,2009,WD ,143000,89,21,0
916384050,20,RL,67.0,8368,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,5,1,SBrkr,0,0,1689,0.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,Fin,2.0,433.0,3,3,1.0,100,0,0,0,None,None,0,4,2007,New,231713,1,0,1
527226040,190,RL,195.0,41600,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,Gd,ALQ,1047.0,Unf,0.0,53.0,1100.0,GasW,3,1,SBrkr,0,0,1424,1.0,0.0,1,1,3,1,3,7,Mod,0,0,2Types,Unf,3.0,828.0,3,3,0.0,144,0,0,0,None,None,0,11,2007,WD ,155000,38,17,0
923252100,20,RL,59.0,6490,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,No,GLQ,534.0,Unf,0.0,282.0,816.0,GasA,5,1,SBrkr,0,0,816,0.0,1.0,1,0,2,1,3,4,Typ,0,0,Attchd,Unf,1.0,264.0,3,3,1.0,315,0,0,0,GdWo,None,0,4,2008,WD ,128500,25,25,0
909177120,30,RL,60.0,7290,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,5,1,SBrkr,0,0,1424,0.0,0.0,2,0,2,1,3,7,Typ,1,4,Attchd,Unf,1.0,312.0,3,3,1.0,0,0,0,0,None,None,0,4,2008,WD ,168000,87,58,1
527402240,60,RL,0.0,7472,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,3,3,CBlock,3,3,No,ALQ,626.0,Unf,0.0,99.0,725.0,GasA,4,1,SBrkr,754,0,1479,1.0,0.0,1,1,4,1,4,7,Typ,0,0,Attchd,Fin,2.0,484.0,3,3,1.0,0,0,0,0,None,None,0,6,2007,WD ,184000,35,3,1
535478110,190,RL,70.0,7000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,Av,ALQ,953.0,Unf,0.0,72.0,1025.0,GasA,3,1,SBrkr,0,0,1025,1.0,0.0,1,0,3,1,3,6,Typ,0,0,None,None,0.0,0.0,0,0,1.0,96,0,0,0,None,None,0,3,2006,WD ,124000,44,44,1
534127130,20,RL,0.0,11717,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,1442.0,1442.0,GasA,3,1,SBrkr,0,0,1442,0.0,0.0,2,0,2,1,3,6,Typ,1,3,Attchd,RFn,2.0,615.0,3,3,1.0,371,0,0,0,None,None,0,2,2009,WD ,185000,39,39,0
528240080,60,RL,106.0,11194,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1406.0,1406.0,GasA,5,1,SBrkr,482,0,1936,0.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,RFn,2.0,504.0,3,3,1.0,188,0,0,0,None,None,0,11,2006,WD ,230500,6,6,1
907285010,60,RL,90.0,11250,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,3,3,PConc,4,3,Mn,ALQ,796.0,Unf,0.0,258.0,1054.0,GasA,5,1,SBrkr,869,0,1939,0.0,1.0,2,1,3,1,4,8,Typ,1,3,Attchd,RFn,3.0,555.0,3,3,1.0,128,0,0,0,None,None,0,5,2006,WD ,227000,8,8,1
907414080,60,RL,64.0,8633,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,193.0,Unf,0.0,545.0,738.0,GasA,5,1,SBrkr,738,0,1476,1.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,Fin,2.0,540.0,3,3,1.0,100,0,0,0,None,None,0,2,2009,WD ,173500,4,4,1
534201300,85,RL,70.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,Gd,GLQ,744.0,Unf,0.0,89.0,833.0,GasA,4,1,SBrkr,0,0,898,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,RFn,1.0,326.0,3,3,1.0,143,0,0,0,None,None,0,8,2006,WD ,140000,38,38,0
528439010,20,RL,87.0,10037,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,No,GLQ,666.0,Unf,0.0,794.0,1460.0,GasA,5,1,SBrkr,0,0,1460,0.0,0.0,2,0,3,1,4,6,Typ,1,4,Attchd,Fin,2.0,480.0,3,3,1.0,0,0,0,0,None,None,0,8,2008,WD ,247000,2,1,1
905107310,85,RL,0.0,8014,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,3,3,CBlock,4,3,Gd,GLQ,456.0,Unf,0.0,0.0,456.0,GasA,3,1,SBrkr,0,0,1034,0.0,1.0,1,0,3,1,3,5,Typ,1,2,Basment,Fin,2.0,504.0,3,3,1.0,0,0,0,0,None,None,0,6,2009,WD ,149900,31,31,0
907202010,20,RL,0.0,12250,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,3,3,CBlock,4,3,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,5,1,SBrkr,0,0,1174,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,Unf,2.0,528.0,3,3,1.0,211,0,0,0,None,None,0,5,2008,WD ,158000,30,30,1
533223100,160,FV,0.0,2403,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,244.0,Unf,0.0,286.0,530.0,GasA,5,1,SBrkr,550,0,1080,0.0,0.0,2,1,2,1,4,4,Typ,0,0,Attchd,RFn,2.0,496.0,3,3,1.0,0,0,0,0,None,None,0,6,2010,WD ,147110,7,7,1
903454080,50,RM,50.0,8600,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,3,1,SBrkr,596,0,1376,0.0,0.0,2,0,3,1,3,7,Typ,1,4,Detchd,Unf,1.0,198.0,3,3,0.0,0,0,0,0,None,None,0,6,2006,WD ,119500,69,56,0
909275080,50,RL,60.0,13680,Pave,None,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,ALQ,728.0,Unf,0.0,112.0,840.0,GasA,5,1,SBrkr,727,0,1567,1.0,0.0,1,1,2,1,3,6,Min2,2,3,Detchd,Unf,2.0,440.0,3,3,1.0,0,0,0,0,GdPrv,None,0,2,2009,WD ,205000,69,59,1
535379110,70,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,4,CBlock,4,3,Av,Unf,0.0,Unf,0.0,736.0,736.0,GasA,5,1,SBrkr,783,0,1534,0.0,0.0,1,1,3,1,4,6,Typ,0,0,None,None,0.0,0.0,0,0,0.0,0,0,0,0,None,None,0,7,2007,WD ,148000,112,8,1
527146030,120,RL,39.0,5389,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,No,GLQ,1180.0,Unf,0.0,415.0,1595.0,GasA,5,1,SBrkr,0,0,1616,1.0,0.0,2,0,2,1,4,5,Typ,1,3,Attchd,RFn,2.0,608.0,3,3,1.0,237,0,0,0,None,None,0,3,2010,WD ,236500,15,14,1
909176180,50,RL,60.0,10890,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,No,LwQ,930.0,Unf,0.0,128.0,1058.0,GasA,3,1,SBrkr,493,0,1551,1.0,0.0,2,0,3,1,2,6,Typ,0,0,Detchd,Unf,1.0,240.0,2,3,1.0,0,0,0,0,MnPrv,None,0,7,2006,WD ,137000,68,56,0
534431130,20,RL,68.0,9768,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,100.0,ALQ,247.0,613.0,960.0,GasA,4,1,SBrkr,0,0,960,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,RFn,1.0,330.0,3,3,1.0,0,0,0,0,MnPrv,None,0,2,2009,WD ,122000,54,54,1
528222030,20,RL,73.0,8993,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,1302.0,1302.0,GasA,5,1,SBrkr,0,0,1302,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,Fin,2.0,436.0,3,3,1.0,0,0,0,0,None,None,0,8,2007,New,176485,0,0,1
903400030,30,RL,50.0,11672,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,3,1,FuseA,0,0,816,0.0,0.0,1,0,2,1,3,4,Typ,0,0,Detchd,Unf,1.0,210.0,2,2,0.0,168,0,0,0,None,None,0,7,2006,WD ,109000,81,56,1
916253320,120,RM,0.0,9763,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,4,3,PConc,4,3,No,GLQ,1102.0,ALQ,72.0,328.0,1502.0,GasA,5,1,SBrkr,0,0,1502,1.0,0.0,1,1,1,1,4,5,Typ,1,3,Attchd,Fin,1.0,286.0,3,3,1.0,0,0,0,0,None,None,0,9,2007,WD ,330000,9,9,0
902100020,20,RM,56.0,9836,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,No,GLQ,96.0,Unf,0.0,96.0,192.0,GasA,4,0,SBrkr,0,0,1133,1.0,0.0,1,0,3,1,3,7,Typ,0,0,Detchd,Unf,1.0,308.0,3,3,1.0,0,0,0,0,None,None,0,12,2008,WD ,143000,0,0,1
528340030,60,RL,89.0,10557,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,4,3,PConc,5,3,Gd,GLQ,672.0,Unf,0.0,736.0,1408.0,GasA,5,1,SBrkr,1407,0,3078,1.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,Fin,3.0,806.0,3,3,1.0,108,0,0,0,None,None,0,7,2007,WD ,410000,9,9,1
531380110,60,RL,70.0,8462,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,4,4,PConc,4,4,No,GLQ,814.0,Unf,0.0,114.0,928.0,GasA,5,1,SBrkr,785,0,1721,0.0,1.0,2,1,3,1,4,7,Typ,0,0,Attchd,RFn,2.0,471.0,3,3,1.0,300,0,0,0,None,None,0,7,2007,WD ,201000,13,13,1
535380130,50,RL,60.0,10818,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,2,3,No,Unf,0.0,Unf,0.0,1077.0,1077.0,GasA,3,1,FuseA,779,0,1760,0.0,0.0,1,1,4,1,3,7,Typ,1,3,Detchd,Unf,2.0,648.0,2,3,1.0,120,0,0,0,None,None,0,2,2006,COD,80000,96,56,1
909282020,70,RL,61.0,7259,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,ALQ,774.0,LwQ,150.0,104.0,1028.0,GasA,5,1,SBrkr,884,0,2320,1.0,0.0,2,1,3,1,4,9,Typ,1,3,Detchd,Unf,1.0,180.0,3,3,1.0,224,0,0,0,MnPrv,None,0,7,2007,WD ,259500,62,5,0
916477060,60,RL,0.0,11800,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,4,3,PConc,4,3,Gd,GLQ,766.0,Unf,0.0,356.0,1122.0,GasA,5,1,SBrkr,1340,0,2486,1.0,0.0,3,1,5,1,4,10,Typ,1,4,BuiltIn,Fin,2.0,452.0,3,3,1.0,143,0,0,0,None,None,0,7,2007,WD ,279900,4,3,1
535453070,20,RL,75.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,No,LwQ,340.0,Rec,906.0,0.0,1246.0,GasA,5,1,SBrkr,0,0,1246,1.0,0.0,1,1,3,1,4,6,Typ,0,0,Attchd,RFn,1.0,305.0,3,3,1.0,218,0,0,0,GdPrv,None,0,5,2010,WD ,154000,51,16,0
